image,label,class_id,class_name,source_dataset,source_url,source_version,license,original_id,original_class,group_id,split,sha256,bbox_count,width,height,reviewed
dataset_rural/images/test/jaguar_c7641fb3-92d4-11e9-a1f9-000d3a74c7de.jpg,dataset_rural/labels/test/jaguar_c7641fb3-92d4-11e9-a1f9-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0198.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c7641fb3-92d4-11e9-a1f9-000d3a74c7de,panthera onca,seq:bol-005-d0037-1,test,c2e574daee5037a71f3fffced2da3638ab32b2436eebc6bd320fa3326d01307a,1,1266,838,false
dataset_rural/images/train/jaguar_c7649548-92d4-11e9-833b-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c7649548-92d4-11e9-833b-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0209.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c7649548-92d4-11e9-833b-000d3a74c7de,panthera onca,seq:bol-005-d0008-9,train,d9f6a3d80139ddaeb7cb20a1b4e34ac7b372447659cce362712ae108f387afb3,1,1266,838,false
dataset_rural/images/test/jaguar_c764bb42-92d4-11e9-81e5-000d3a74c7de.jpg,dataset_rural/labels/test/jaguar_c764bb42-92d4-11e9-81e5-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0211.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c764bb42-92d4-11e9-81e5-000d3a74c7de,panthera onca,seq:bol-005-d0032-2,test,9c864cf96a0fd47d99a5f72f59ded20920ad8d66c20c8e8ac8fd34976e2811cc,1,1266,838,false
dataset_rural/images/train/jaguar_c765a524-92d4-11e9-8f15-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c765a524-92d4-11e9-8f15-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0231.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c765a524-92d4-11e9-8f15-000d3a74c7de,panthera onca,seq:bol-005-d0065-2,train,9c11fad3c4ef4380b1bcb6a2bff25e0b91a4f68aa5638892418a254b636aaa75,1,1266,838,false
dataset_rural/images/train/jaguar_c765a526-92d4-11e9-8b38-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c765a526-92d4-11e9-8b38-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0232.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c765a526-92d4-11e9-8b38-000d3a74c7de,panthera onca,seq:bol-005-d0002-4,train,fc74f6b7ea6e75dd1901347613fb066e6a56cf0418d8f7e8ecf373ae905c0932,1,1266,838,false
dataset_rural/images/train/jaguar_c76779e7-92d4-11e9-80b6-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c76779e7-92d4-11e9-80b6-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0274.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c76779e7-92d4-11e9-80b6-000d3a74c7de,panthera onca,seq:bol-005-d0022-3,train,d7decd94321a4fd9efb8323f7696e80c52d008706e44bcaf5584bd5a89dfabcc,1,1266,838,false
dataset_rural/images/val/jaguar_c76779eb-92d4-11e9-a0a6-000d3a74c7de.jpg,dataset_rural/labels/val/jaguar_c76779eb-92d4-11e9-a0a6-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0276.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c76779eb-92d4-11e9-a0a6-000d3a74c7de,panthera onca,seq:bol-005-d0022-4,val,2e1df4f650969872bdb112e71dcfa381c5747381f3625f90a26cd6cb6a882f72,1,1266,838,false
dataset_rural/images/train/jaguar_c76a3c4c-92d4-11e9-b912-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c76a3c4c-92d4-11e9-b912-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0326.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c76a3c4c-92d4-11e9-b912-000d3a74c7de,panthera onca,seq:bol-005-d0009-9,train,2f8a7da15ed24d2a715240e942b4810ec06b63731b2eba15b5fc1b3f323d68eb,1,1266,838,false
dataset_rural/images/train/jaguar_c76a3c4e-92d4-11e9-8340-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c76a3c4e-92d4-11e9-8340-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0327.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c76a3c4e-92d4-11e9-8340-000d3a74c7de,panthera onca,seq:bol-005-d0021-1,train,26c629cea1b1e373117f24c9f34dd8ef987f7c5809ca1d40c15a319d67423097,1,1266,838,false
dataset_rural/images/val/jaguar_c76be7f1-92d4-11e9-a1c1-000d3a74c7de.jpg,dataset_rural/labels/val/jaguar_c76be7f1-92d4-11e9-a1c1-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0370.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c76be7f1-92d4-11e9-a1c1-000d3a74c7de,panthera onca,seq:bol-005-d0021-3,val,b823de1ff9c8ef1e89bd5926954c2e3c155b910498cf357d7172ad759728569a,1,1266,838,false
dataset_rural/images/train/jaguar_c76be7fb-92d4-11e9-ace3-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c76be7fb-92d4-11e9-ace3-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0375.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c76be7fb-92d4-11e9-ace3-000d3a74c7de,panthera onca,seq:bol-005-d0051-4,train,8f7345c65cbc9201e969e92209947ad932ab7008b9bd4c7878e25b95c5e3ec09,1,1266,838,false
dataset_rural/images/test/jaguar_c76c6ad8-92d4-11e9-9e59-000d3a74c7de.jpg,dataset_rural/labels/test/jaguar_c76c6ad8-92d4-11e9-9e59-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0376.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c76c6ad8-92d4-11e9-9e59-000d3a74c7de,panthera onca,seq:bol-005-d0031-2,test,1a96f924642d99c17d0dc850f2398ae2509e9c3238701147c80443d5701c583f,1,1266,838,false
dataset_rural/images/train/jaguar_c76c8368-92d4-11e9-8a11-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c76c8368-92d4-11e9-8a11-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0380.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c76c8368-92d4-11e9-8a11-000d3a74c7de,panthera onca,seq:bol-005-d0008-25,train,9fb2b2f4e71b40e508557da4114dc09f38cc25d2f6f30aa243d8f7aaa23a6956,1,1266,838,false
dataset_rural/images/train/jaguar_c76cd120-92d4-11e9-bf46-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c76cd120-92d4-11e9-bf46-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0387.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c76cd120-92d4-11e9-bf46-000d3a74c7de,panthera onca,seq:bol-005-d0029-19,train,739544c97772fbc63efc573d8e5031db1e304d091e614ec51a2a58656c5514d7,1,1266,838,false
dataset_rural/images/train/jaguar_c76ea5db-92d4-11e9-8ee1-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c76ea5db-92d4-11e9-8ee1-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0430.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c76ea5db-92d4-11e9-8ee1-000d3a74c7de,panthera onca,seq:bol-007-d0086-1,train,fd22d1f622413a17e5a934f14968f1197bf2fbf445aad8fae9b13756279acf11,1,1266,838,false
dataset_rural/images/train/jaguar_c7765e4a-92d4-11e9-806d-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c7765e4a-92d4-11e9-806d-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0604.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c7765e4a-92d4-11e9-806d-000d3a74c7de,panthera onca,seq:bol-007-d0079-2,train,d9a3411fb1b8414df0117acdbd6e0399057002f728ba7dbc2e713e4ac27b5a63,1,1266,838,false
dataset_rural/images/train/jaguar_c776ac5a-92d4-11e9-a4a2-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c776ac5a-92d4-11e9-a4a2-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0609.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c776ac5a-92d4-11e9-a4a2-000d3a74c7de,panthera onca,seq:bol-007-d0076-4,train,3ab9b62c00557378c5389c94f8f8d46d68d5fdda2854db6047f41c11aba4b179,1,1266,838,false
dataset_rural/images/train/jaguar_c777be12-92d4-11e9-b262-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c777be12-92d4-11e9-b262-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0634.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c777be12-92d4-11e9-b262-000d3a74c7de,panthera onca,seq:bol-007-d0086-7,train,0ec49ac22bfad69827f7cf8f95a08e486238e698159dd9a236d75fc266ab2c78,1,1266,838,false
dataset_rural/images/test/jaguar_c7788120-92d4-11e9-bb1b-000d3a74c7de.jpg,dataset_rural/labels/test/jaguar_c7788120-92d4-11e9-bb1b-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0653.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c7788120-92d4-11e9-bb1b-000d3a74c7de,panthera onca,seq:bol-007-d0059-2,test,add909274e5d519322e51ddcb4c96ccfcacb2b424b324762e2aacbbc3e197a7a,1,1266,838,false
dataset_rural/images/train/jaguar_c781cfef-92d4-11e9-9dd5-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c781cfef-92d4-11e9-9dd5-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/0855.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c781cfef-92d4-11e9-9dd5-000d3a74c7de,panthera onca,seq:bol-008-d0006-1,train,bc27612943eb3e9f6ae86320fb3c0809a365817211a704a2ab4ba5b0422209a4,1,819,542,false
dataset_rural/images/train/jaguar_c78b6bb4-92d4-11e9-978e-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c78b6bb4-92d4-11e9-978e-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/1069.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c78b6bb4-92d4-11e9-978e-000d3a74c7de,panthera onca,seq:bol-008-d0026-10,train,e7b0befb5a4fd661c1a078825b685ef8994c2fe581b6535ee5756b5a5744e049,1,819,542,false
dataset_rural/images/train/jaguar_c78b92b8-92d4-11e9-8da8-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c78b92b8-92d4-11e9-8da8-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/1071.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c78b92b8-92d4-11e9-8da8-000d3a74c7de,panthera onca,seq:bol-008-d0051-5,train,6db86a40ff40004c486b35d0643a2d8d9a01074a291700b08803f4b03005ac8b,1,819,542,false
dataset_rural/images/train/jaguar_c794ba1a-92d4-11e9-ad74-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c794ba1a-92d4-11e9-ad74-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/1264.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c794ba1a-92d4-11e9-ad74-000d3a74c7de,panthera onca,seq:bol-008-d0163-2,train,8c3c6157e8d3cabd323191d07e5fad1218849f693cb95d738f9d53563307b37f,1,1266,838,false
dataset_rural/images/train/jaguar_c79b49e6-92d4-11e9-9696-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c79b49e6-92d4-11e9-9696-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/1400.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c79b49e6-92d4-11e9-9696-000d3a74c7de,panthera onca,seq:bol-008-d0108-1,train,46252eca83978d9aaf14a3ff8ec9b8edc4db2f942b8cdb8108b008692239ee10,1,1266,838,false
dataset_rural/images/train/jaguar_c79b49e8-92d4-11e9-927d-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c79b49e8-92d4-11e9-927d-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/1401.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c79b49e8-92d4-11e9-927d-000d3a74c7de,panthera onca,seq:bol-008-d0114-6,train,9ec0611034489c057d9720c3e06c0ede57287fa926e011e46e386353411994da,1,1266,838,false
dataset_rural/images/train/jaguar_c7af9572-92d4-11e9-ac90-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_c7af9572-92d4-11e9-ac90-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0001/1850.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),c7af9572-92d4-11e9-ac90-000d3a74c7de,panthera onca,seq:bol-014-d0113-2,train,5510de5cdd5f95fa830510d38291eac99541ea73524ac59b23476eafeb595013,1,2400,1600,false
dataset_rural/images/train/jaguar_d2017b60-92d4-11e9-9063-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d2017b60-92d4-11e9-9063-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/0335.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d2017b60-92d4-11e9-9063-000d3a74c7de,panthera onca,seq:bol-004-d0071-1,train,d2ab2dbea759b5bca959cd08a35dbdc2324cea1cef56284d5031d7964d87c542,1,1266,838,false
dataset_rural/images/train/jaguar_d201a279-92d4-11e9-b58b-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d201a279-92d4-11e9-b58b-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/0337.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d201a279-92d4-11e9-b58b-000d3a74c7de,panthera onca,seq:bol-004-d0070-10,train,48fc382fa554eda27371e1442004bb7cf6afd562cc9994632442e5d05c29deec,1,1266,838,false
dataset_rural/images/test/jaguar_d22026f8-92d4-11e9-a33b-000d3a74c7de.jpg,dataset_rural/labels/test/jaguar_d22026f8-92d4-11e9-a33b-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/0990.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d22026f8-92d4-11e9-a33b-000d3a74c7de,panthera onca,seq:bol-010-d0077-4,test,22095f970f208e2fcde9044b9d5693a99be2dea78ec8ab236aaa745832b05aae,1,2400,1600,false
dataset_rural/images/train/jaguar_d2216124-92d4-11e9-af64-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d2216124-92d4-11e9-af64-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/1020.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d2216124-92d4-11e9-af64-000d3a74c7de,panthera onca,seq:bol-010-d0097-5,train,defca90b94b732c857395be7f9accda31af8295acacdb28b2d0e5a0a59047604,1,2400,1600,false
dataset_rural/images/train/jaguar_d221d4db-92d4-11e9-9027-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d221d4db-92d4-11e9-9027-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/1030.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d221d4db-92d4-11e9-9027-000d3a74c7de,panthera onca,seq:bol-010-d0091-13,train,39a142931afda83c7e3ec700e8fd86dab0f9ff37f04c7618f78574c02581c426,1,2400,1600,false
dataset_rural/images/train/jaguar_d2261a58-92d4-11e9-b303-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d2261a58-92d4-11e9-b303-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/1109.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d2261a58-92d4-11e9-b303-000d3a74c7de,panthera onca,seq:bol-010-d0013-3,train,b1ba14169882fad61b5fa864ee61fa3b27b415c410f251e738292bfd37a51278,1,2400,1600,false
dataset_rural/images/train/jaguar_d2264174-92d4-11e9-84c7-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d2264174-92d4-11e9-84c7-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/1110.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d2264174-92d4-11e9-84c7-000d3a74c7de,panthera onca,seq:bol-010-d0069-7,train,e4460a16d4949245e1c727f7e5c0788facaae5df5353c0a279d94c202e8b706b,1,2400,1600,false
dataset_rural/images/train/jaguar_d22c0e40-92d4-11e9-9bca-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d22c0e40-92d4-11e9-9bca-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/1238.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d22c0e40-92d4-11e9-9bca-000d3a74c7de,panthera onca,seq:bol-010-d0069-8,train,ad9361490e07970149fdd8fb0bbf060e06892055148ea771ac852978c99cfea0,1,2400,1600,false
dataset_rural/images/train/jaguar_d2362154-92d4-11e9-800e-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d2362154-92d4-11e9-800e-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/1452.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d2362154-92d4-11e9-800e-000d3a74c7de,panthera onca,seq:bol-010-d0022-7,train,6257524e04dda8f90d74eede5a9ffb76c60d521837af5f53194191cf172ebf7d,1,2400,1600,false
dataset_rural/images/train/jaguar_d2453b04-92d4-11e9-a3d4-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d2453b04-92d4-11e9-a3d4-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/1785.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d2453b04-92d4-11e9-a3d4-000d3a74c7de,panthera onca,seq:bol-010-d0169-18,train,038bc5c8c10cf80c4e6d089fea914dad424a7800f1cf9bcf4ba7c5b54f1f40e9,1,2400,1600,false
dataset_rural/images/val/jaguar_d24ae054-92d4-11e9-9157-000d3a74c7de.jpg,dataset_rural/labels/val/jaguar_d24ae054-92d4-11e9-9157-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/1910.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d24ae054-92d4-11e9-9157-000d3a74c7de,panthera onca,seq:bol-010-d0131-7,val,f3b4ddb01df883df83f2888632b2dde6b5be9d45e8863142070fb6010d814ee0,1,2400,1600,false
dataset_rural/images/train/jaguar_d24ae058-92d4-11e9-b64e-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d24ae058-92d4-11e9-b64e-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/1912.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d24ae058-92d4-11e9-b64e-000d3a74c7de,panthera onca,seq:bol-010-d0129-4,train,e9f9d4002ff6d605cedb74280b2ee6ecb9a8c1cad33d9424a9d7e86074fe1ea2,1,2400,1600,false
dataset_rural/images/train/jaguar_d24bcab4-92d4-11e9-abe6-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d24bcab4-92d4-11e9-abe6-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/1930.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d24bcab4-92d4-11e9-abe6-000d3a74c7de,panthera onca,seq:bol-010-d0158-7,train,163f80fda440420a1c1ec306c4d9f8c0e9335f9f587eb945e3f9f1832d396c59,1,2400,1600,false
dataset_rural/images/test/jaguar_d24bcab6-92d4-11e9-83c3-000d3a74c7de.jpg,dataset_rural/labels/test/jaguar_d24bcab6-92d4-11e9-83c3-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0030/1931.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d24bcab6-92d4-11e9-83c3-000d3a74c7de,panthera onca,seq:bol-010-d0159-17,test,6867d44dd00b473cf8a07fa80515e91f50a42ae0608c28765345be240daba6fc,1,2400,1600,false
dataset_rural/images/train/jaguar_d253ba54-92d4-11e9-a55a-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d253ba54-92d4-11e9-a55a-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0031/0100.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d253ba54-92d4-11e9-a55a-000d3a74c7de,panthera onca,seq:bol-010-d0178-1,train,168e74c07d2694e59d5cec0981b45836400a8f82016fa144a1973de9a8becab7,1,2400,1600,false
dataset_rural/images/train/jaguar_d25df326-92d4-11e9-8a85-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d25df326-92d4-11e9-8a85-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0031/0330.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d25df326-92d4-11e9-8a85-000d3a74c7de,panthera onca,seq:bol-010-d0178-3,train,f6594908fde07bde0020e7690329b31d01cc1ca5da0b11fa37825dff4f5af688,1,2400,1600,false
dataset_rural/images/train/jaguar_d25df328-92d4-11e9-8fdb-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d25df328-92d4-11e9-8fdb-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0031/0331.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d25df328-92d4-11e9-8fdb-000d3a74c7de,panthera onca,seq:bol-010-d0203-1,train,e0ea8fd6cebccff6f8fc7558db17dcfb50c7471768357b16ec7e1b561d9cb09a,1,2400,1600,false
dataset_rural/images/train/jaguar_d25df32a-92d4-11e9-919e-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d25df32a-92d4-11e9-919e-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0031/0332.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d25df32a-92d4-11e9-919e-000d3a74c7de,panthera onca,seq:bol-010-d0240-2,train,651b3788da2d08afa5aab4dae0ed02b2027ea36335f3efdfc0e82183c4f24548,1,2400,1600,false
dataset_rural/images/train/jaguar_d2619ccc-92d4-11e9-b957-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d2619ccc-92d4-11e9-b957-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0031/0413.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d2619ccc-92d4-11e9-b957-000d3a74c7de,panthera onca,seq:bol-010-d0204-4,train,c373275f0e6c261c854c58f5b1d2d2296fb4bac3fbf504cfe28ca37388543c30,1,2400,1600,false
dataset_rural/images/train/jaguar_d2619cce-92d4-11e9-b36c-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d2619cce-92d4-11e9-b36c-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0031/0414.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d2619cce-92d4-11e9-b36c-000d3a74c7de,panthera onca,seq:bol-010-d0238-13,train,0cee1bfcb51cb2d869ff444e5ce9b01307b691d170db98b50d15d08b12d737ee,1,2400,1600,false
dataset_rural/images/train/jaguar_d266099c-92d4-11e9-a38d-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d266099c-92d4-11e9-a38d-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0031/0503.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d266099c-92d4-11e9-a38d-000d3a74c7de,panthera onca,seq:bol-010-d0183-1,train,bd8a74ff25005a02f2322211607096b44d5a2ce0032434380c6bc409b06c4f4e,1,2400,1600,false
dataset_rural/images/train/jaguar_d270431a-92d4-11e9-b78d-000d3a74c7de.jpg,dataset_rural/labels/train/jaguar_d270431a-92d4-11e9-b78d-000d3a74c7de.txt,2,jaguar,WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0031/0736.jpg,LILA 2022-02-05 species bbox export,Community Data License Agreement (permissive variant),d270431a-92d4-11e9-b78d-000d3a74c7de,panthera onca,seq:bol-010-d0211-1,train,923f66d598ecbb2d8224093a4840ee9664b89490e441dbac66d180a5e7a21e5e,1,2400,1600,false
